trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_rmse,val_mae,val_corr,val_r2
1,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.620421290397644,128,1,0.2,0.0003,0.0,32,6,60,0.45045945048332214,15,35,0.6711627840995789,0.524615466594696,0.8556992835249319,0.620421290397644
1,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.08520221710205078,128,1,0.2,0.0003,0.0,32,6,60,0.4954323470592499,6,26,0.7038695812225342,0.5699661374092102,0.38603800466533394,-0.08520221710205078
1,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.040880680084228516,128,1,0.2,0.0003,0.0,32,6,60,0.9313396215438843,8,28,0.9650593996047974,0.6557788848876953,0.2750802574800733,0.040880680084228516
2,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6212668418884277,32,1,0.4,0.001,0.0001,32,6,60,0.44945603609085083,58,60,0.6704148054122925,0.5173033475875854,0.8842680340299333,0.6212668418884277
2,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.013769865036010742,32,1,0.4,0.001,0.0001,32,6,60,0.450248122215271,5,25,0.6710053086280823,0.5526528358459473,0.4044513551545918,0.013769865036010742
2,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.09754061698913574,32,1,0.4,0.001,0.0001,32,6,60,0.8763206601142883,11,31,0.9361200928688049,0.6406632661819458,0.36887346400965615,0.09754061698913574
3,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6040760278701782,32,1,0.0,0.0003,0.0,16,6,60,0.46985694689628404,35,55,0.6854611039161682,0.5430835485458374,0.8685027026714818,0.6040760278701782
3,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.05991548299789429,32,1,0.0,0.0003,0.0,16,6,60,0.4291811180420411,6,26,0.6551191210746765,0.5327596068382263,0.3819007464342607,0.05991548299789429
3,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.019169270992279053,32,1,0.0,0.0003,0.0,16,6,60,0.9524219941489304,6,26,0.9759211540222168,0.7220602631568909,0.25911806727373654,0.019169270992279053
4,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.5526015758514404,128,2,0.0,0.0003,0.0001,16,9,60,0.5444093957925454,13,33,0.737841010093689,0.5557159781455994,0.8122997965770475,0.5526015758514404
4,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.11131548881530762,128,2,0.0,0.0003,0.0001,16,9,60,0.47815587199651277,2,22,0.6914881467819214,0.5555006861686707,0.17611098743373255,-0.11131548881530762
4,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.06368768215179443,128,2,0.0,0.0003,0.0001,16,9,60,0.9199675352145464,5,25,0.9591493606567383,0.6361047029495239,0.34543111835755996,0.06368768215179443
5,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.43546903133392334,32,2,0.4,0.0003,0.0001,16,12,60,0.6995736143805764,20,40,0.8364050984382629,0.6769001483917236,0.7193066206274323,0.43546903133392334
5,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.0017697811126708984,32,2,0.4,0.0003,0.0001,16,12,60,0.4295304901414103,1,21,0.6553856730461121,0.5325770974159241,0.08325268006106946,-0.0017697811126708984
5,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.048550307750701904,32,2,0.4,0.0003,0.0001,16,12,60,0.9348406363756229,11,31,0.9668715596199036,0.6759387254714966,0.3285371812598465,0.048550307750701904
6,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.43555212020874023,32,2,0.4,0.001,0.0,32,12,60,0.699470579624176,15,35,0.8363435864448547,0.6359602212905884,0.7640838459140932,0.43555212020874023
6,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.011787593364715576,32,2,0.4,0.001,0.0,32,12,60,0.4237174093723297,3,23,0.6509357690811157,0.5317118167877197,0.2923760557001948,0.011787593364715576
6,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.10996472835540771,32,2,0.4,0.001,0.0,32,12,60,0.8744982481002808,5,25,0.9351460933685303,0.6591365337371826,0.4564423725645662,0.10996472835540771
7,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.5985680818557739,32,2,0.2,0.0003,0.0001,16,6,60,0.4763934788031456,60,60,0.690212607383728,0.5751907229423523,0.9013142160234109,0.5985680818557739
7,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.035351455211639404,32,2,0.2,0.0003,0.0001,16,6,60,0.44039542476336163,9,29,0.6636229753494263,0.5507492423057556,0.3741323032882237,0.035351455211639404
7,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.0007435083389282227,32,2,0.2,0.0003,0.0001,16,6,60,0.9703141496151308,8,28,0.9850452542304993,0.7151938080787659,0.19668584242509182,0.0007435083389282227
8,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5250555276870728,32,1,0.4,0.0003,0.0001,32,12,60,0.5885568261146545,41,60,0.7671746015548706,0.5976537466049194,0.8807117174098618,0.5250555276870728
8,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.007800400257110596,32,1,0.4,0.0003,0.0001,32,12,60,0.4254269301891327,14,34,0.6522476673126221,0.5341798663139343,0.3909367475640658,0.007800400257110596
8,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.08519339561462402,32,1,0.4,0.0003,0.0001,32,12,60,0.898837149143219,18,38,0.948070228099823,0.6519107818603516,0.32876055796293596,0.08519339561462402
9,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5267289280891418,128,2,0.0,0.0003,0.0,32,12,60,0.5864831209182739,12,32,0.7658218741416931,0.5884405970573425,0.7724485701094906,0.5267289280891418
9,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.09035634994506836,128,2,0.0,0.0003,0.0,32,12,60,0.4675137996673584,4,24,0.683749794960022,0.5698850154876709,0.055126463699680495,-0.09035634994506836
9,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.09044575691223145,128,2,0.0,0.0003,0.0,32,12,60,0.8936764597892761,6,26,0.9453446269035339,0.65897136926651,0.3788652991795498,0.09044575691223145
10,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6107181310653687,32,1,0.4,0.001,0.0,32,9,60,0.47369125485420227,20,40,0.688252329826355,0.5674847364425659,0.8790543953696801,0.6107181310653687
10,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.017325758934020996,32,1,0.4,0.001,0.0,32,9,60,0.43771567940711975,5,25,0.6616008281707764,0.5453534126281738,0.30195260287352405,-0.017325758934020996
10,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,-0.003408670425415039,32,1,0.4,0.001,0.0,32,9,60,0.9858925938606262,4,24,0.9929211735725403,0.7455511689186096,0.13375000652411964,-0.003408670425415039
11,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6797201633453369,128,1,0.4,0.001,0.0001,32,9,60,0.38972723484039307,5,25,0.6242813467979431,0.4698173701763153,0.8716552623526517,0.6797201633453369
11,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.04540526866912842,128,1,0.4,0.001,0.0001,32,9,60,0.44979721307754517,2,22,0.6706691980361938,0.5512546300888062,0.33423296575820793,-0.04540526866912842
11,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.027830779552459717,128,1,0.4,0.001,0.0001,32,9,60,0.9551984071731567,2,22,0.9773425459861755,0.6787838935852051,0.2644422997233663,0.027830779552459717
12,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6113013029098511,64,2,0.4,0.0003,0.0,32,6,60,0.4612824022769928,36,56,0.6791778206825256,0.5503029227256775,0.8611938804067006,0.6113013029098511
12,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.0193634033203125,64,2,0.4,0.0003,0.0,32,6,60,0.465374618768692,8,28,0.6821837425231934,0.5699803233146667,0.30308088688048956,-0.0193634033203125
12,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.046184539794921875,64,2,0.4,0.0003,0.0,32,6,60,0.9261893033981323,13,33,0.9623873233795166,0.627651572227478,0.3081772037238068,0.046184539794921875
13,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5999139547348022,32,1,0.2,0.0003,0.0001,16,12,60,0.49579146156063325,21,41,0.7041245102882385,0.5463375449180603,0.8811105180906443,0.5999139547348022
13,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.027325928211212158,32,1,0.2,0.0003,0.0001,16,12,60,0.41705502589027604,7,27,0.6457979679107666,0.527764081954956,0.34518174646915184,0.027325928211212158
13,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07288950681686401,32,1,0.2,0.0003,0.0001,16,12,60,0.910926225857857,11,31,0.9544245600700378,0.6689906120300293,0.29459859456322784,0.07288950681686401
14,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.6228058934211731,128,1,0.0,0.0003,0.0,16,12,60,0.46742344986308704,6,26,0.6836837530136108,0.5110782980918884,0.8608744208595203,0.6228058934211731
14,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.02337050437927246,128,1,0.0,0.0003,0.0,16,12,60,0.43879215748279127,1,21,0.6624138951301575,0.5353749990463257,0.18832028822573088,-0.02337050437927246
14,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07559573650360107,128,1,0.0,0.0003,0.0,16,12,60,0.9082673023908566,3,23,0.9530305862426758,0.6579508185386658,0.32499633554997853,0.07559573650360107
15,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6200464963912964,64,2,0.0,0.001,0.0,16,6,60,0.4509042577865796,6,26,0.6714940667152405,0.5522903800010681,0.8459400563463879,0.6200464963912964
15,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.04906511306762695,64,2,0.0,0.001,0.0,16,6,60,0.47893453255677837,1,21,0.6920509338378906,0.5536028742790222,0.29125890849917013,-0.04906511306762695
15,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.0653308629989624,64,2,0.0,0.001,0.0,16,6,60,0.9075975840604757,3,23,0.9526791572570801,0.6376890540122986,0.3038886278760772,0.0653308629989624
16,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.5976836085319519,32,1,0.0,0.0003,0.0,32,9,60,0.4895520806312561,41,60,0.699679970741272,0.5371508598327637,0.9256029992513288,0.5976836085319519
16,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.010392308235168457,32,1,0.0,0.0003,0.0,32,9,60,0.43473243713378906,3,23,0.6593424677848816,0.5248730778694153,0.191327372289498,-0.010392308235168457
16,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.06830072402954102,32,1,0.0,0.0003,0.0,32,9,60,0.9154348969459534,15,35,0.9567835927009583,0.6890687346458435,0.2744773962960722,0.06830072402954102
17,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6109505891799927,32,1,0.0,0.0003,0.0,32,6,60,0.4616986811161041,56,60,0.6794841289520264,0.5515521168708801,0.8490717779004828,0.6109505891799927
17,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.0037169456481933594,32,1,0.0,0.0003,0.0,32,6,60,0.4548375904560089,17,37,0.6744165420532227,0.5502111315727234,0.407593507588767,0.0037169456481933594
17,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.03491854667663574,32,1,0.0,0.0003,0.0,32,6,60,0.9371290802955627,14,34,0.9680542945861816,0.723842978477478,0.21425600215583582,0.03491854667663574
18,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.524649977684021,32,1,0.2,0.0003,0.0001,32,12,60,0.5890594720840454,32,52,0.7675020694732666,0.6041284799575806,0.8935879187503605,0.524649977684021
18,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.17110705375671387,32,1,0.2,0.0003,0.0001,32,12,60,0.5021374225616455,8,28,0.7086165547370911,0.5568610429763794,0.3320858253118915,-0.17110705375671387
18,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.05515390634536743,32,1,0.2,0.0003,0.0001,32,12,60,0.9283522367477417,11,31,0.9635103940963745,0.7109937071800232,0.3089973809493175,0.05515390634536743
19,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.5959898233413696,32,2,0.2,0.0003,0.0,32,6,60,0.4794532060623169,59,60,0.6924256086349487,0.5473134517669678,0.8752889650678367,0.5959898233413696
19,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.03382980823516846,32,2,0.2,0.0003,0.0,32,6,60,0.4719790518283844,16,36,0.6870073080062866,0.5709496736526489,0.3974051900015808,-0.03382980823516846
19,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.026718318462371826,32,2,0.2,0.0003,0.0,32,6,60,0.9450916051864624,12,32,0.9721582531929016,0.7077521085739136,0.23730914471722392,0.026718318462371826
20,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5437004566192627,32,2,0.2,0.0003,0.0001,32,12,60,0.5654518604278564,23,43,0.751965343952179,0.6065939664840698,0.8724406076488084,0.5437004566192627
20,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.0010886192321777344,32,2,0.2,0.0003,0.0001,32,12,60,0.42923834919929504,3,23,0.6551628708839417,0.5359180569648743,-0.014855301953569018,-0.0010886192321777344
20,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.0897068977355957,32,2,0.2,0.0003,0.0001,32,12,60,0.8944024443626404,10,30,0.9457285404205322,0.6651776432991028,0.4319938583967776,0.0897068977355957
21,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6142095327377319,64,2,0.2,0.0003,0.0001,16,6,60,0.4578311428045615,19,39,0.6766322255134583,0.5505107641220093,0.8606782408928635,0.6142095327377319
21,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.02581322193145752,64,2,0.2,0.0003,0.0001,16,6,60,0.46831916692929393,2,22,0.6843385100364685,0.5526745915412903,0.24199325868912694,-0.02581322193145752
21,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,-0.021117329597473145,64,2,0.2,0.0003,0.0001,16,6,60,0.9915418926673599,3,23,0.9957619905471802,0.7456547617912292,0.0679296099439343,-0.021117329597473145
22,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.6250149011611938,128,1,0.0,0.0003,0.0001,16,12,60,0.4646859525086044,9,29,0.6816787719726562,0.5427424907684326,0.8588442973266834,0.6250149011611938
22,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.06959211826324463,128,1,0.0,0.0003,0.0001,16,12,60,0.45861065968290554,1,21,0.6772080063819885,0.5383615493774414,0.3119941373603016,-0.06959211826324463
22,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07670921087265015,128,1,0.0,0.0003,0.0001,16,12,60,0.907173236211141,3,23,0.9524564146995544,0.6626542806625366,0.32651260171790125,0.07670921087265015
23,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6692506074905396,32,1,0.0,0.0003,0.0,16,9,60,0.4024670116412334,34,54,0.634402871131897,0.5257256627082825,0.9084921636726013,0.6692506074905396
23,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.16899943351745605,32,1,0.0,0.0003,0.0,16,9,60,0.5029749633410038,7,27,0.70920729637146,0.5659154653549194,0.2979893497978083,-0.16899943351745605
23,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.022387802600860596,32,1,0.0,0.0003,0.0,16,9,60,0.9605464140574137,6,26,0.9800747036933899,0.7359524369239807,0.2535187524782519,0.022387802600860596
24,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.47355008125305176,64,2,0.4,0.0003,0.0001,32,12,60,0.6523829102516174,16,36,0.8077023029327393,0.6246249079704285,0.7755351306271179,0.47355008125305176
24,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.010622262954711914,64,2,0.4,0.0003,0.0001,32,12,60,0.4333261251449585,1,21,0.6582750678062439,0.5314536094665527,0.16860868023478126,-0.010622262954711914
24,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.05680924654006958,64,2,0.4,0.0003,0.0001,32,12,60,0.9267258048057556,8,28,0.9626659750938416,0.6720291972160339,0.3775707274296032,0.05680924654006958
25,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5648995637893677,32,2,0.2,0.001,0.0,32,12,60,0.5391815900802612,14,34,0.7342898845672607,0.5809167623519897,0.8042354487358966,0.5648995637893677
25,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.0026482343673706055,32,2,0.2,0.001,0.0,32,12,60,0.42990705370903015,1,21,0.6556729674339294,0.5328088402748108,0.16991253063289008,-0.0026482343673706055
25,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07776772975921631,32,2,0.2,0.001,0.0,32,12,60,0.9061332941055298,4,24,0.9519103169441223,0.667273223400116,0.3541706134520544,0.07776772975921631
26,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6862359642982483,128,2,0.0,0.001,0.0001,16,6,60,0.3723548975510475,23,43,0.6102088689804077,0.5128616690635681,0.8739265904696099,0.6862359642982483
26,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.07576656341552734,128,2,0.0,0.001,0.0001,16,6,60,0.49112460552117765,1,21,0.7008028626441956,0.5742537379264832,0.29057585722815316,-0.07576656341552734
26,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,-0.006275296211242676,128,2,0.0,0.001,0.0001,16,6,60,0.9771297672126866,5,25,0.9884987473487854,0.652328610420227,0.25646583050769367,-0.006275296211242676
27,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.6009185314178467,128,1,0.2,0.0003,0.0001,16,12,60,0.49454656359437227,6,26,0.7032400369644165,0.5528024435043335,0.8508972424987304,0.6009185314178467
