rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_rmse,std_val_rmse,mean_val_mae,std_val_mae,mean_val_corr,std_val_corr,mean_val_r2,std_val_r2,mean_selection_score,std_selection_score
64,128,3,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,,,,,0.4836025337378184,0.08361430565876572,0.6927367448806763,0.06097907083882646,0.5362143218517303,0.04281348820422514,0.6136251790617145,0.10995272833571892,0.3077392578125,0.08258532381225014,0.3077392578125,0.08258532381225014
65,79,3,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,,,,,0.47123857339223224,0.00581559617803564,0.6864550511042277,0.004242586527696067,0.5192654927571615,0.030637755410785387,0.5646911522361141,0.1047706105570577,0.306884765625,0.12584495906548246,0.306884765625,0.12584495906548246
66,117,3,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,,,,,0.4874121856838,0.08353269675637727,0.6957063873608907,0.05832822407614083,0.5084683199723562,0.014961106343781522,0.5776570282422435,0.04372233873259174,0.30558139085769653,0.01536472641703218,0.30558139085769653,0.01536472641703218
67,36,3,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,,,,,0.4845547576745351,0.06593022174154974,0.6945202151934305,0.046865919664870234,0.541597306728363,0.02384533175587193,0.5985621129959563,0.08455223039549693,0.3046588699022929,0.05120848222826086,0.3046588699022929,0.05120848222826086
68,110,3,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,,,,,0.4796660542488098,0.0401661448970918,0.6919610102971395,0.02925720759601887,0.5455438693364462,0.033326273941753394,0.5856479066121131,0.08748591428523254,0.30384308099746704,0.08992562672063237,0.30384308099746704,0.08992562672063237
69,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,0.48740226494560357,0.08080818475465246,0.6957706014315287,0.057493944478058084,0.5444441636403402,0.04520377073734319,0.5695074388974506,0.05652409207870335,0.30365129311879474,0.05317954772007024,0.30365129311879474,0.05317954772007024
70,50,3,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,,,,,0.4828560948371887,0.04517785134165507,0.6941173076629639,0.032516103245451046,0.5433259705702463,0.04114764981795156,0.5854699924088428,0.0958242308478191,0.30141687393188477,0.07688868223627358,0.30141687393188477,0.07688868223627358
71,93,3,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.4815817399188365,0.06118497902958437,0.6924862662951151,0.04521613478663789,0.5418789188067118,0.0269709368044432,0.5694464909883905,0.0876692632657455,0.3007355332374573,0.11975075322682469,0.3007355332374573,0.11975075322682469
72,86,3,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,,,,,0.4717012227417152,0.044789376227783485,0.6860378185907999,0.032390811302583165,0.5333671172459921,0.04761957830743136,0.5529530355525988,0.13028371201801325,0.2992180585861206,0.16849484638314208,0.2992180585861206,0.16849484638314208
73,34,3,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,,,,,0.48686530805451106,0.051730037825313824,0.6967840592066447,0.03671088611303544,0.5165059367815653,0.011663684423407056,0.5788252900569312,0.08086375232250446,0.29793383677800495,0.06238517817713612,0.29793383677800495,0.06238517817713612
74,45,3,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,,,,,0.4878428081671397,0.05400970873584252,0.6974205176035563,0.03804475716351101,0.5499699115753174,0.03863155426759997,0.5864472388558309,0.0774928987198563,0.29745256900787354,0.054174740547187475,0.29745256900787354,0.054174740547187475
75,29,3,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,,,,,0.48242456797870154,0.061800235675295634,0.6930766900380453,0.045489877234050576,0.5358422497908274,0.03798267671487605,0.5664592138913968,0.1085738502171869,0.2974156936009725,0.13256290781190463,0.2974156936009725,0.13256290781190463
76,120,3,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,,,,,0.49090392390886944,0.07134360825001425,0.6988626917203268,0.049948181712121294,0.5392050246397654,0.05627776105456679,0.6146715112594898,0.08128454309822009,0.29722774028778076,0.03624946945516423,0.29722774028778076,0.03624946945516423
77,43,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,,,,,0.4782169577302963,0.042825023844450694,0.6908444364865621,0.03083604433646815,0.54647829135259,0.021895669271299083,0.5576453350385615,0.12734744276701435,0.29705047607421875,0.1431427734407714,0.29705047607421875,0.1431427734407714
78,20,3,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.4849251153127427,0.04664380376832483,0.6955365737279257,0.0339708966309616,0.5464510917663574,0.03015060133321611,0.5690178612559856,0.0740560066641566,0.29666125774383545,0.09488568613417518,0.29666125774383545,0.09488568613417518
79,77,3,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,,,,,0.4785973892497868,0.007355485854732415,0.6917870044708252,0.00530610823789786,0.5310431321461996,0.025545193896470243,0.5460386636917983,0.10716002740712667,0.2962226867675781,0.1271955359730521,0.2962226867675781,0.1271955359730521
80,48,3,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,,,,,0.47759153547688066,0.04962848130241861,0.6901682615280151,0.0354949392048672,0.5361738701661428,0.039713122056303986,0.5501035697638728,0.16632666202793006,0.2959441343943278,0.15637648378941482,0.2959441343943278,0.15637648378941482
81,65,3,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,,,,,0.48685259620348614,0.041540319209947316,0.6971303025881449,0.029356855704339418,0.5621315439542135,0.010241332871585124,0.6163686510298895,0.07862882973046792,0.295826514561971,0.06899792014373471,0.295826514561971,0.06899792014373471
82,19,3,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.4938734863591714,0.08704176751302045,0.7000237703323364,0.06200091406732297,0.5576731562614441,0.016748918793798324,0.5912572444504541,0.0907977807879683,0.29490135113398236,0.0658480982110513,0.29490135113398236,0.0658480982110513
83,121,3,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,,,,,0.49100685119628906,0.07656908813390848,0.6985100706418356,0.05559315117005997,0.5437991718451182,0.03790182014346981,0.5785375294008611,0.06748327430987512,0.29464735587437946,0.08870086103251396,0.29464735587437946,0.08870086103251396
84,103,3,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,,,,,0.49084826273338816,0.08118600961458167,0.6980535189310709,0.05978748690213133,0.5658656557401022,0.03874880146886586,0.5863411865879703,0.10140133303495273,0.29289565483729046,0.1151477976595196,0.29289565483729046,0.1151477976595196
85,14,3,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,,,,,0.4819592436154683,0.007042178927227346,0.6942143440246582,0.005074338538080369,0.5212827722231547,0.006610745900123203,0.5569403758806585,0.09350657944198312,0.29259926080703735,0.12177197674001676,0.29259926080703735,0.12177197674001676
86,31,3,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,,,,,0.48599277014301573,0.043743912423643144,0.696400503317515,0.031900062766274204,0.549746056397756,0.015960986695713834,0.5650462840612906,0.1156103798040876,0.29142695665359497,0.1169477725946734,0.29142695665359497,0.1169477725946734
87,101,3,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,,,,,0.49703359603881836,0.08384788170401034,0.7025977770487467,0.05822370432399518,0.5548465251922607,0.02739254014286842,0.570267637063421,0.03942778698604394,0.29132099946339923,0.02755900385662381,0.29132099946339923,0.02755900385662381
88,27,3,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,,,,,0.4898773523227448,0.04421463574072503,0.699191947778066,0.0317479564873581,0.5509006977081299,0.024164329840324655,0.5786376166574804,0.07023724448856111,0.29032812515894574,0.08461555365703137,0.29032812515894574,0.08461555365703137
89,2,3,"[64, 128, 256]",3,0.4,512,1,0.0005,0.0001,8,25,0.5,60,,,,,0.49550948057590616,0.07261571291613923,0.702039361000061,0.05146375343571052,0.5399283766746521,0.03762890155435097,0.5720223301724737,0.049177610679057245,0.2894445061683655,0.06180395543068887,0.2894445061683655,0.06180395543068887
90,96,3,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,,,,,0.4903592619569131,0.0502343525499005,0.6993059317270914,0.036475811965893876,0.5340928832689921,0.02305965604853015,0.571542792069673,0.07544474950872154,0.2889350652694702,0.098860085316129,0.2889350652694702,0.098860085316129
91,69,3,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,,,,,0.4935578205318094,0.048103165715492634,0.7017267743746439,0.033724523721864394,0.5551947553952535,0.012155541516622377,0.5690199381233519,0.05279451216143581,0.28761909405390423,0.06246938014408439,0.28761909405390423,0.06246938014408439
92,100,3,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,,,,,0.48934463567080155,0.0548416849960486,0.698388934135437,0.03996918989101242,0.5512974063555399,0.03233535750396473,0.530756108034145,0.13709341218402538,0.2867851456006368,0.12799778895533018,0.2867851456006368,0.12799778895533018
93,105,3,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,,,,,0.49672510458672897,0.06567491272128752,0.7032506267229716,0.04649312166408472,0.5726339419682821,0.03863132450505027,0.5994640098219944,0.11341353611342157,0.2860264778137207,0.06460826690536249,0.2860264778137207,0.06460826690536249
94,61,3,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,,,,,0.49890426534729954,0.06874548242895163,0.7046922643979391,0.04821367315954836,0.5524393717447916,0.035075979595900426,0.5533642734891565,0.05739591875407946,0.2841700116793315,0.05373253229944055,0.2841700116793315,0.05373253229944055
95,57,3,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,,,,,0.4975396667685465,0.056176733688617884,0.704263707002004,0.039386458112976,0.549567461013794,0.03392347706002282,0.5614042546131374,0.07503886996572137,0.28338849544525146,0.0597205400357253,0.28338849544525146,0.0597205400357253
96,111,3,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,,,,,0.4897947022662356,0.00978259180188635,0.6998183727264404,0.006993102331246304,0.5573636690775553,0.00957034825767309,0.574913841810977,0.08981858374775993,0.2830830017725627,0.11334938768515133,0.2830830017725627,0.11334938768515133
97,40,3,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,,,,,0.4947756926218669,0.04284292895292609,0.7027358810106913,0.030625533395390266,0.5611226360003153,0.02622647311554166,0.54854076059645,0.09383750369945591,0.2827449639638265,0.08740638713833092,0.2827449639638265,0.08740638713833092
98,15,3,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,,,,,0.4957103927930196,0.0436641327860574,0.7033745050430298,0.03121927192769738,0.5299097100893656,0.03233999220511998,0.5477482504753223,0.09953255661974522,0.281402051448822,0.08844561740241164,0.281402051448822,0.08844561740241164
99,122,3,"[32, 64, 128]",5,0.4,512,1,0.0005,0.0,32,25,0.5,60,,,,,0.5066186785697937,0.10845083377611707,0.7076564828554789,0.0764263789003016,0.5705607831478119,0.07801094904953425,0.5984525037802433,0.09489510673853377,0.28107871611913043,0.07734143593139162,0.28107871611913043,0.07734143593139162
100,107,3,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,,,,,0.4994359009919509,0.06009468168804157,0.7054136991500854,0.042748804706522536,0.5640469590822855,0.04162318346062158,0.5769648036154699,0.10062217598834745,0.27994267145792645,0.0774939352983001,0.27994267145792645,0.0774939352983001
101,78,3,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,,,,,0.5081353491154786,0.09447329560435716,0.7099149028460184,0.0644686898567602,0.5561214089393616,0.06043412992180814,0.5638558468588092,0.03447570117126423,0.2779070536295573,0.006659574413596796,0.2779070536295573,0.006659574413596796
102,95,3,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.5044988393783569,0.09189145122268814,0.7071822086970011,0.06627365779580992,0.5644300977389017,0.049782412195974096,0.5932875207599081,0.0814326113323533,0.2774222493171692,0.10233231368692831,0.2774222493171692,0.10233231368692831
103,60,3,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,,,,,0.5104881880625015,0.10208468004547615,0.7111005783081055,0.06945629117703658,0.5263007581233978,0.02657535226917512,0.5691144302850123,0.0400816646977738,0.276350994904836,0.009946954717279407,0.276350994904836,0.009946954717279407
104,55,3,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,,,,,0.4990481237570445,0.034783020130960365,0.7060130635897318,0.024367180582998627,0.558331032594045,0.0052331376570897686,0.5746062863292585,0.07765529863133877,0.2761648893356323,0.08133408242077722,0.2761648893356323,0.08133408242077722
105,42,3,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,,,,,0.4994909203962374,0.03007234455568939,0.7064313888549805,0.02110970820184886,0.5539456208546957,0.017912006674622824,0.5432759493026014,0.08254004244915475,0.2742589513460795,0.08806122615072404,0.2742589513460795,0.08806122615072404
106,28,3,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,,,,,0.5066752036412557,0.06720485197286998,0.7102648417154948,0.04689454464445169,0.564554750919342,0.046455020563905616,0.5527044213788764,0.088952488214913,0.2721942067146301,0.05964752327002707,0.2721942067146301,0.05964752327002707
107,51,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,,,,,0.5129799515101768,0.10055338692019267,0.7128761212031046,0.06916948939730647,0.5443869034449259,0.05460665565439513,0.5371049327172371,0.053266990247523974,0.2714408040046692,0.045400131908978764,0.2714408040046692,0.045400131908978764
108,25,3,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,,,,,0.5148807680495432,0.08256571267678219,0.7153497139612833,0.05617791162194819,0.5557534495989481,0.04212480858309043,0.5568599665398097,0.0273941364673903,0.2650081117947896,0.023635877407571206,0.2650081117947896,0.023635877407571206
109,99,3,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,,,,,0.5067905937306977,0.04504363880269713,0.7111747066179911,0.031954963894080646,0.5433535675207773,0.043520699524103444,0.5445657655510551,0.12181783259323886,0.2585735321044922,0.13527900084458572,0.2585735321044922,0.13527900084458572
110,87,3,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,,,,,0.5200339357058207,0.0871059793182515,0.7186521093050638,0.05977689554956557,0.5529625217119852,0.03210967445957275,0.5382581143896311,0.048978872395788874,0.2575605909029643,0.05057896013760476,0.2575605909029643,0.05057896013760476
111,97,3,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,,,,,0.5187644715249724,0.07368935310352794,0.718512237071991,0.05004675643541063,0.5785212318102518,0.034144371173059525,0.5623552188351777,0.08282578749178318,0.25707487265268963,0.035621820434089464,0.25707487265268963,0.035621820434089464
112,7,3,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,,,,,0.5226202309131622,0.09581535887946245,0.7200252016385397,0.06468572986814415,0.5322113633155823,0.04219338108368779,0.5658632404434827,0.05733570874485708,0.25685099760691327,0.02038834795019279,0.25685099760691327,0.02038834795019279
113,88,3,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,,,,,0.5297046495003864,0.1118320608615597,0.7239624857902527,0.0747037090639709,0.5623071193695068,0.05790681512702515,0.5427730655704459,0.039305513138946965,0.25052634874979657,0.020425016089528906,0.25052634874979657,0.020425016089528906
114,72,3,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,,,,,0.524149197841359,0.07396122851349754,0.7222494880358378,0.0499841765719198,0.5672855178515116,0.0634383894867142,0.5861622201917324,0.08709379074661162,0.24921431144078574,0.03741209093241845,0.24921431144078574,0.03741209093241845
115,62,3,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,,,,,0.5280868504834695,0.08397757670264515,0.724502960840861,0.05641168601145449,0.5707539121309916,0.04475991280468943,0.5389055477872355,0.04883670223834164,0.2459874153137207,0.02463910458825915,0.2459874153137207,0.02463910458825915
116,94,3,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,,,,,0.5315037632471304,0.09576852227606833,0.7261995474497477,0.06432703788375635,0.5444695552190145,0.01918282159843299,0.5261909075107617,0.05077856337644815,0.24359848101933798,0.030334709238797133,0.24359848101933798,0.030334709238797133
117,104,3,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,,,,,0.5256338814894358,0.060124421984892984,0.7238577604293823,0.040789566977931346,0.58042840162913,0.04348260793799839,0.5678578824013226,0.11049221835637098,0.24350144465764365,0.056186765202092745,0.24350144465764365,0.056186765202092745
118,26,3,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,,,,,0.5357568072752789,0.11677350385998984,0.7278319398562113,0.07757253141142677,0.5813284118970236,0.0723696368457086,0.5780047873653054,0.06311040016188103,0.24283230304718018,0.026351547538532017,0.24283230304718018,0.026351547538532017
119,10,3,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,,,,,0.5305164105424257,0.08023436728143477,0.7263495326042175,0.05414696777503835,0.5705131888389587,0.03811452094314234,0.5323648079407092,0.0747315047085919,0.24083211024602255,0.04635391921099189,0.24083211024602255,0.04635391921099189
120,118,3,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,,,,,0.5361395236859069,0.07044140214197456,0.7306565244992574,0.047742742041872586,0.5634143749872843,0.00882621862402819,0.492922219735664,0.06477469598797438,0.22979366779327393,0.06225579592412805,0.22979366779327393,0.06225579592412805
121,41,3,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,,,,,0.5441820621490479,0.10996954034567648,0.7341180642445883,0.07247826297598568,0.5815467238426208,0.07230595237467302,0.5755239457079118,0.09246782214395703,0.22885660330454508,0.013405143919817987,0.22885660330454508,0.013405143919817987
122,17,3,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,,,,,0.5468637545903524,0.10590259438501634,0.736197829246521,0.06983224736221069,0.5922147234280905,0.07615647915158476,0.5498721508305602,0.08521703207733537,0.22377810875574747,0.021279693792933024,0.22377810875574747,0.021279693792933024
123,59,3,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,,,,,0.5573628743489584,0.14577968599321153,0.7405126690864563,0.09489046450511977,0.5827420254548391,0.08724073023858243,0.5335668566842552,0.02354629139528312,0.2181646227836609,0.05975522130413675,0.2181646227836609,0.05975522130413675
124,53,3,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,,,,,0.5467586768007724,0.07596514974601885,0.7377027273178101,0.05053101228396015,0.5721363425254822,0.038635099250147124,0.5216584161989306,0.057222274836892295,0.21624877055486044,0.047392826782886026,0.21624877055486044,0.047392826782886026
125,35,3,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,,,,,0.5506727577555588,0.0834949826095314,0.7400273482004801,0.055066305547386056,0.5670469204584757,0.016153607396745526,0.5289464262290879,0.05671586812321588,0.21263355016708374,0.03389013390208321,0.21263355016708374,0.03389013390208321
126,70,3,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,,,,,0.6102611079022892,0.1755699452080368,0.7735567887624105,0.10895421226916381,0.6157233119010925,0.08618463342996015,0.5326158558140103,0.11904906324907674,0.1479849418004354,0.08338219123297118,0.1479849418004354,0.08338219123297118
127,47,3,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,,,,,0.6084625592855649,0.14072446509583325,0.7751227021217346,0.08744921785543043,0.5980395078659058,0.06307489818906868,0.4568485265791818,0.043082355728115924,0.14222727219263712,0.03270947970137915,0.14222727219263712,0.03270947970137915
128,44,3,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,,,,,0.6160256465276083,0.12355613973811948,0.7811413208643595,0.07644489108758351,0.6278713941574097,0.07335310250585007,0.5165828090222616,0.06105067867523753,0.12686671813329062,0.0044841361317643266,0.12686671813329062,0.0044841361317643266
